userid	shopid	itemid	cmtid	mtime	rating_star	comment	product_name	shop_name	shop_rating	avg_rating	rating_count	sold
886236741	304853378	4466113256	9921014573	28-10-2022 06:24:13	5	Chất lượng sản phẩm tuyệt vời. Cho shop sao vì giao hàng nhanh nữa	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
817899968	304853378	4466113256	9997010636	07-11-2022 15:37:54	5	Chất lượng sản phẩmđúng. Tính năng nổi bậtnghe rõ và to. Giao hàng nhanh giá rẻ mỗi tội bị mất nắp ở chỗ tai shop phục vụ nhiệt tình	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
797546430	304853378	4466113256	10019144752	10-11-2022 12:49:34	5	giao hàng nhanh, shop đóng gói cẩn thận, sản phẩm tốt và nghe rõ	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
854403765	304853378	4466113256	9934748088	30-10-2022 04:18:27	5	Hàng rất là ok tuyệt vời ông mặt trời mặt trăng rất là sứng đáng với số Tiền	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
870871696	304853378	4466113256	9844681871	20-10-2022 16:31:44	5	Chất lượng sản phẩmtốt. Giao hàng nhanh mua của shop nhìu lần rồi rất ưng ý với sản phẩm	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
853622519	304853378	4466113256	9689295026	29-09-2022 12:29:16	5	đ mk săn dc k mà tuyệt như này xịn shop thân thiện ship pơ thận thiện dễ gần k có gì để chê	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
820028882	304853378	4466113256	9771460110	24-10-2022 12:59:36	5	Tính năng nổi bậtoki. Chất lượng sản phẩmddehp. Bé Gì Đó Ơi Chị Nói Em Nghe Nè. Clan Bên Chị Méo Có Đụng Bên Clan Bên Em. Mà Em Đi Nch Bên Clan Bên Chị Rác Chị Nói Em Nghe Cái Mặt. Em Chắc Gì Sạch Bằng Clan Bên Chị Nhất Cái Miệng. Em Đó Em Thích Cái Gì Nhắn Thẳng Ae Clan Chị Nè Đi Nói Xấu Sau Lưng AE Clan bên Chị Chi Vậy. chắc không cùng đẳng cấp nên chỉ rén sau lưng	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
868362841	304853378	4466113256	9654126551	25-09-2022 07:57:50	5	Chất lượng sản phẩmtot. Tai nghe đẹp đúng màu đúng mẫu nghe tốt	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
891177557	304853378	4466113256	9930610068	29-10-2022 10:23:48	5	Chất lượng sản phẩmtốt so với tầm giá. Tính năng nổi bậtbass ổn. Rẻ nhưng mà chất lượng.Dao hàng nhanh,lúc đầu nghe hơi giật giật phải nghe một lúc thì mới ổn định nhé nhưng giá này không chê vào đâu được sao	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
96008307	304853378	4466113256	9698741726	30-09-2022 14:08:18	5	Lúc đầu thấy.đ hơi nghi ngờ, nhưng khi nhận được hàng thì vui lắm nha. Chỉ.đ mua được tai nghe kết nối được bluetooth	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
719659989	304853378	4466113256	9724834601	22-10-2022 15:30:03	5	Nhận hàng xong đeo vào bạn bè khen đẹp hoài luôn, gấp gọn lại đc rất tiện lợi đóng gói kĩ càng đc tặng kèm dây sạc, mẹ mình khen hàng có k mà xịn hơn cả đồ mẹ mua ở ngoài	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
870515687	304853378	4466113256	9698630208	30-09-2022 14:08:18	5	Xinh lắm shop ơi vừa nghe hay lại còn đẹp nữa mỗi tội đeo lâu chút hơi đau tai ạ	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
861379617	304853378	4466113256	9568183552	15-09-2022 06:40:35	5	Chất lượng sản phẩmTốt. Giá rẻ, giao hàng nhanhh, đángg tiền, đẹp và rất chắc chắn	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
627046874	304853378	4466113256	9540382729	12-09-2022 14:59:22	5	Chất lượng rất tốt và đẹp mọi người ủng hộ shop nhé	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
840099490	304853378	4466113256	9524898138	11-09-2022 07:49:17	5	Tính năng nổi bậtOnear headphone to music. Chất lượng sản phẩmNice.. Pricequality. Its a amaing Although its cheap, it sounds great.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
836376803	304853378	4466113256	9470117220	26-09-2022 10:46:30	5	Phù hợi với mức giá hàng ok nha mn.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
187620508	304853378	4466113256	9250310939	24-10-2022 12:59:21	5	Chất lượng sản phẩmđược. Tính năng nổi bậtđược. Vậy cũng không phải ai khác chính xác hơn thì có lẽ là một người mẫu này là của ai cả đâu mà nói thật chứ mình không có tiền án	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
834265998	304853378	4466113256	9189950933	07-08-2022 05:27:37	5	ổn nma k bt cách kết nối đang chờ shop rep shiper quen mặt r khỏi chê	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
298639497	304853378	4466113256	7584740062	25-02-2022 02:05:10	5	Sản phẩn nên mua nha mn. Xinh lám luôn ý. Hình ảnh mang tính chất nhận xu	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
485883034	304853378	4466113256	7517211623	17-02-2022 12:57:27	5	Dùng tạm được, giá rẻ thì vậy thoi.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
46194374	304853378	4466113256	6454780734	01-11-2021 00:28:21	5	Tai nghe xinh, shop đóng gói kĩ càng. Phần âm thanh tai nghe khá ổn so với giá tiền nhma phần mic của tai nghe thì có vẻ hơi rè và khó nghe. Mng có thể sd mic trực tiếp từ laptop vẫn oke í	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
237056607	304853378	4466113256	6579325248	13-11-2021 21:55:57	5	tai nghe dễ thương nhắm nhắm nhắm lunn, giao hàng nhanh nua kk	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
46194374	304853378	4466113256	6540969069	10-11-2021 10:49:13	5	Mua thêm cái thứ vẫn quá ứng ý. Màu xink, âm thanh ổn, êm tai lắm ạ	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
89831612	304853378	4466113256	6782737682	02-12-2021 13:44:43	5	Giao hàng nhanh, tai nghe đẹp. Hdnsbxhsmndbddndbddndndnd	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
367658721	304853378	4466113256	6417322624	27-10-2021 15:31:33	5	Tai bề bền bửa nhúng nước mà vẫn sài được	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
120416458	304853378	4466113256	6337614837	19-10-2021 10:34:15	5	Giao đủ cho mình nhìn xinh lắm lun có điều hơi to quá so với mình haha	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
337470640	304853378	4466113256	6186636907	05-10-2021 09:36:39	5	Đồ rất là ưng ý và giao hơi lâu nhưng đồ rất chi là xịn xò và đẹp như trong ảnh và âm thanh lại càng sang xịn mịn hình ảnh ko liên quan lắm	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
348784104	304853378	4466113256	6888123881	13-12-2021 12:44:08	5	Hàng được đóng gói cẩn thận nhìn rất xịn xò luôn ấy nên mua mọi người ạ	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
209312582	304853378	4466113256	6290459497	15-10-2021 05:13:40	5	Đẹp, nghe ổn. Nên mua nha mn. Giá cũng rẻ nữa nói chung là okela lắm	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
207975904	304853378	4466113256	6203303798	07-10-2021 04:54:01	5	Ban đầu hàng có bị lỗi nhưng shop rất nhiệt tình giúp mình đổi lại cái mới. Uy tín	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
535110586	304853378	4466113256	6020963465	17-09-2021 10:13:47	5	Tai nghe xinh, âm thanh hay. Mình mua về không sạc đeo chơi game h liền mà vẫn chưa thấy hết pin. Shop cbi hàng nhanh, tư vấn nhiệt tình.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
136936220	304853378	4466113256	6262967985	13-10-2021 05:25:33	5	Nhận hàng rất nhanh chỉ mới ngày mà đã nhận được hàng.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
201106615	304853378	4466113256	6345918027	20-10-2021 06:54:41	5	Sản phẩm giống hình nhưng shop giao thiếu dây kết nối tai nghe với laptop	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
886653271	304853378	4466113256	9891329643	24-10-2022 10:44:41	5	Chất lượng sản phẩmTốt. Tính năng nổi bậtphát sáđtng nghe tốt. Sản phẩm tốt. Nghe to, đi xa vẫn nghe rất tốt	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
893316353	304853378	4466113256	10019923630	10-11-2022 13:57:06	5	Chất lượng sản phẩmghg. SgcxhvgtcvgckvhcvhvnchvctxraxB s	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
155427823	304853378	4466113256	10039602159	13-11-2022 02:59:22	3	Chất lượng sản phẩmbình thường. Tai nghe bị delay nghe bị chậm chất lượng âm thanh thì to trong thì không thấy	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
168295221	304853378	4466113256	10081847883	17-11-2022 07:47:47	5	Chất lượng sản phẩmkhá ổn. Sản phẩm giao nguyên vẹn, không bị bể hay bóp méo. Chất lượng âm thanh khá ổn. Thời gian sạc tầm tiếng là đầy. Phù hợp với giá tiền	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
683121392	304853378	4466113256	10053633470	14-11-2022 11:53:30	4	Mới về test thì nghe được cả tai. Không biết dùng time sau có sao không. Sp có trâỳ xước đôi chỗ. Mua với giá đ nên như này cũng khá ổn.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
217474674	304853378	4466113256	9987764311	06-11-2022 10:29:46	5	Chất lượng sản phẩmtốt. Tính năng nổi bậtled rgb. Chất lượng quá tốt so với giá tiền. Shop nhiệt tình phục vụ. Yêu shop	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
861527061	304853378	4466113256	9571000641	15-09-2022 11:10:13	4	Chất lượng sản phẩmđược. Sản phẩm tốt nhưng vận chuyển đóng gói sản phẩm kém làm sản phẩm trong quá trinhd vận chuyển bị móp méo	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
480274588	304853378	4466113256	9649699342	24-09-2022 15:12:43	5	Chất lượng sản phẩmKhá tốt. Trông ok lắm nè, mình đeo thấy hơi kích tai chút xíu nhưng mà không sao, vẫn ổn nhaa	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
866696506	304853378	4466113256	9824016220	16-10-2022 01:25:30	5	Chất lượng sản phẩmtốt. Tính năng nổi bậtnhỏ. Hentai kimochi damatekudasay á á á kimochi kimochi.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
491387188	304853378	4466113256	9603202435	19-09-2022 08:53:54	5	Chất lượng sản phẩmttoot. sản phẩm tôt còn về am thanh to dùng được lâu ko thì chưa rõ	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
641787351	304853378	4466113256	9986673814	06-11-2022 07:11:39	5	Đẹp và sang. Giao hàng nhanh. Màu hồng có sạc. Chất liệu tốt. Giao hàng không bị méo	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
891077100	304853378	4466113256	9996880180	07-11-2022 15:37:54	5	Giáo dục và Đào tạo r ạ được k ạ em lượn sóng gió của con gái hhk	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
734337337	304853378	4466113256	9659477258	26-09-2022 04:03:19	5	Sản phẩm phù hợp với giá tiền, giao hàng nhanh, đóng gói cẩn thận	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
871135381	304853378	4466113256	9690757595	29-09-2022 14:44:29	5	Chất lượng sản phẩmtốt. Tính năng nổi bậtâm thanh đỉnh	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
699489391	304853378	4466113256	9702276348	01-10-2022 03:32:25	5	Cái màu này giống xanh dương nhiều hơn xanh lục, bụi chút, giao hàng thân thiện	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
567731314	304853378	4466113256	9665040339	26-09-2022 16:20:12	5	Sản phẩm ok. Sài ok. Hình ẩnhng tinh chất nhận su.s d ke sk kns ss	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
570914171	304853378	4466113256	9594272203	18-09-2022 07:10:24	5	Mk đặt màu xanh lá mà shop lại giao cho màu xanh dương. Tai nghe bị sứt mẻ.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
101420673	304853378	4466113256	5726232051	19-08-2021 04:06:35	5	Vỏ bên ngoài bị móp méo, nhưng k ảnh hưởng đến tai nghe nên ks, chưa dùng nên k biết chất lượng thế nào	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
6616078	304853378	4466113256	6279780845	14-10-2021 09:04:46	5	Hàng đẹp, shop nhiệt tình, quên k chụp ảnh với video rồi.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
125638909	304853378	4466113256	4176401477	28-02-2021 13:06:06	5	Tai nghe đẹp, đúng với mô tả nha. Shop đóng gói cẩn thận nữa. Tặng shop sao.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
886999159	304853378	4466113256	9977231035	04-11-2022 23:57:08	5	Chất lượng sản phẩmxịn xò. Tính năng nổi bậtBluetooth. Quả tại nghe xịn xò con bò đợi mãi shop mới sale. điểm	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
883336204	304853378	4466113256	9995568106	07-11-2022 12:16:07	5	Sp ok lắm nha mua lâu r mà giờ mới đáng giá nè màu cx đẹp nghe êm ko rè hay cả có tặng kèm dây sạc	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
835264470	304853378	4466113256	9630745516	22-09-2022 10:38:57	5	Tính năng nổi bậtsáng. Chất lượng sản phẩmtốt. Tai nghe xịn quá trời ưi. Hoàn hảo luôn. Nhưng mà đeo lâu đau tai ạ. Nên mua nha. Cảm ơn shop nhìu	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
45928572	304853378	4466113256	6401998161	26-10-2021 05:42:04	3	Giao hàng nhanh, đúng màu nhưng gói hàng hộp bị móp khá nhiều, tai nghe rất lỏng lẻo, dễ gãy, không chắc bằng những tai mèo khác	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
71614071	304853378	4466113256	9828944509	16-10-2022 12:37:08	5	Tính năng nổi bậtĐèn rất dễ thương. Chất lượng sản phẩmOk giống mô tả. Mặc dù shop giao sai màu nhưng mình nhận dùm shop, trả hàng mắc công ảnh hưởng đến việc kinh doanh của shop, hy vọng shop sẽ cẩn thận hơn khi gửi giao cho khách hàng khác nha	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
889316171	304853378	4466113256	10061594520	15-11-2022 08:50:18	5	Chất lượng sản phẩmtốt. Tính năng nổi bậtđẹp. yk hình. shop giao nhanh lắm ạ. k tin săn k cái tai phone này luôn ắ trùi. shiper giao hàng dễ thương lắm nka.	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
881328939	304853378	4466113256	9837726648	17-10-2022 14:21:44	5	Hàng đúng với hình. Chất lượng hàng tốt gọn gàng. Giao hàng và đóng gói sản phẩm rất tốt không cần chờ lâu. Đây đúng là sự lựa chọn tuyệt vời khi mua ở shop này	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
894367299	304853378	4466113256	9982180718	05-11-2022 13:19:08	5	Tính năng nổi bậtgiao hàng nhanh có k nên ổn áp nhé. Chất lượng sản phẩmtốt. Khá okki. Tuyệt vời nhé. Mn nên tin tưởng shop này nha	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
872776760	304853378	4466113256	9748761675	07-10-2022 11:26:04	5	Sản phẩm rất tốt xứng đáng sao	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
810799882	304853378	4466113256	9996891942	07-11-2022 15:37:54	5	Chất lượng sản phẩmtốt. Tính năng nổi bậtđèn sáng. Giao hàng sai màu và k có cáp chuyển đổi nhưng mà săn sale nên cx ok	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
156939517	304853378	4466113256	10032630205	12-11-2022 14:35:23	1	Chất lượng sản phẩmchất lượng quá tệ. Nhận dc hàng thì tai nghe nát hết, hỏng vỡ	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
852831269	304853378	4466113256	10052869466	14-11-2022 11:39:16	5	Chất lượng sản phẩmtai nghe k dây. Sp xin lắm nhaa, shop đóng gói kĩ, sẽ ủng hộ shop nhiều lần	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
870853243	304853378	4466113256	9878667884	22-10-2022 12:53:14	5	hàng đẹp, giao nhanh ship bơ thân thiện, giá này thì cũng được rồi. Nên mua nha nha mọi người	Tai nghe chụp tai không dây bluetooth STN28 màu sắc cute,âm thanh ấm bass mạnh- Phụ Kiện 123	Phụ Kiện Điện Thoại 123@	4.862632	4.799515445184737	[1651, 33, 10, 39, 91, 1478]	1405
