txt,lbl,prob_positve
"shop giao hàng nhanh quá sản_phẩm tốt , nghe êm tai",1,0.9929210543632507
nên mua,1,0.9908403754234314
hàng đẹp lắm nha,1,0.9924653768539429
shop chăm_sóc khách_hàng rất tận_tình,1,0.9849990010261536
"hàng đóng_gói cẩn_thận , giao hàng nhanh",1,0.9712299108505249
đúng mẫu đúng màu vừa_ý lắm luôn,1,0.9927560687065125
hàng oki lắm nha shop mà em k bt chỗ bật đèn mong shop rep,0,0.27351048588752747
sản_phẩm xịn xò mà giá lại rẻ nữa,1,0.990630567073822
nên mua nha mn,1,0.9907955527305603
"sản_phẩm tốt , âm_thanh hơi rè",1,0.9556924700737
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật tốt,1,0.9922195672988892
hình_ảnh chỉ mang tính_chất minh_hoạ đồ đẹp ok sẽ quay trở_lại ủng_hộ shop,1,0.963585376739502
chất_lượng sản_phẩm to ot s nha,1,0.9927241206169128
tính_năng nổi_bật nghe rõ chống ồn tốt nha,1,0.9928433299064636
ok lam,1,0.7994493246078491
"màu siêu xinh , giao hàng nhanh_chóng",1,0.9927549958229065
chất_lượng sản_phẩm,1,0.9809339642524719
"nghe rõ , hình đẹp",1,0.9928164482116699
hàng hơi mỏng_manh,0,0.06199115142226219
chất_lượng âm_thanh thì,0,0.43841680884361267
hàng rất oce nha,1,0.9918490648269653
cảm_ơn shop nhiều,1,0.9850756525993347
chất_lượng sản_phẩm tốt,1,0.9817430973052979
cut e,0,0.07551012933254242
tai nghe đẹp nghe đã lắm sao,1,0.9928902387619019
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tốt,1,0.9779788851737976
ok chắc lượng tốt nghe ổn,1,0.9917312264442444
rất hài_lòng cảm_ơn shop,1,0.9918066263198853
chất_lượng sản_phẩm loa to ok,1,0.9924922585487366
đẹp đúng như ảnh,1,0.986069917678833
tôi thấy rất hay,1,0.9927164912223816
tại nghe tốt,1,0.9928308129310608
đẹp lắm hi_hi,1,0.9928743839263916
rất ung ý,1,0.9901639819145203
tốt nhé,1,0.9844225645065308
sản_phẩm tốt y hình,1,0.9913010001182556
shipper thân_thiện đẹp_trai,1,0.9918381571769714
ôce shipper nhiệt_tình,1,0.9913496971130371
sp ok,1,0.9524003267288208
tuyệt_vời với giá,1,0.9929064512252808
tai nghe hơi nhỏ nhưng âm_thanh tốt,1,0.9498026967048645
g ch h,0,0.056304845958948135
hàng ok nghe êm tai lắm luôn mọi người nen mua nha giao nhanh nua khoai u,1,0.9927512407302856
chất_lượng sản_phẩm tai nghe rất xinh ạ,1,0.9929084777832031
hàng đẹp sản_phẩm chất_lượng,1,0.9928591251373291
hình_ảnh chỉ mang tính_chất minh_hoạ nhưng sp ok,1,0.9344396591186523
đẹp lắm nên mua nhé mn,1,0.9928745031356812
sản_phẩm ok,1,0.9558857679367065
chất_lượng sản_phẩm hàng ổn,1,0.9395878911018372
hàng dỗm rồi lại còn mắt,0,0.008276477456092834
trông oke lun,1,0.9834519624710083
hàng chất_lượng nha nên mua,1,0.992448091506958
xinh h,1,0.9890463948249817
"tai nghe xinh , chất_lượng âm_thanh tốt",1,0.9928994178771973
"tai nghe đẹp , bền , nghe tốt",1,0.9929181933403015
đáng tiền lắm ạ,1,0.9902382493019104
sản_phẩm này các bạn nhỏ rất thích,1,0.9921934604644775
hàng k chất_lượng,1,0.990426242351532
"hàng rất đẹp , may là dùng được với máy_tính , không khác gì so với hình_ảnh minh họ a , không biết dùng được bao_lâu nữ a , mong là có_thể lâu_dài hình_ảnh chỉ mang tính_chất minh_hoạ",1,0.9182308316230774
"tai nghe mèo khá nhỏ , giá rẻ , nghe tạm ổn kết_nối không mạnh , pin dc lâu",0,0.0697731077671051
hơi cu một ti mà tam được hy_vọng lần sau tốt hơn lần trước cam om,0,0.07293941080570221
chất_lượng sản_phẩm loa bé,0,0.04285078123211861
tạm ổn h d h d he he he g,0,0.15704327821731567
giao hàng nhanh đóng_gói sp cận thận chất_lượng sp tuyệt_vời,1,0.9928561449050903
mình chỉ vô_tình lướt thấy tai nghe bán với giá,0,0.05204891413450241
"nên mua thử , không ngờ shop lại bán tai n g h r tốt như_vậy với giá",1,0.990811824798584
"dù biết là sa le nhưng không nghĩ là shop lại giao thật , tai nghe đẹp gấp lại được , khá gọn",1,0.9601005911827087
đánh_giá shop sao sẽ tiếp_tục ủng_hộ sản_phẩm trên shop,1,0.9909839630126953
đã nhận được,1,0.7064486145973206
mà hông biết cách xài,0,0.03235521912574768
lần sau nhớ đưa hướng_dẫn sử_dụng nhé shop,0,0.12540549039840698
g dy dt d n dt d m h k n g x d h s ht dy k cy dt xy k dt dy k ky s t d h k di d ky k dt i d ku r sy y k du l dit dy ky k d k d d koi xu k,0,0.1996079534292221
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật đèn chóp đẹp,1,0.9906818866729736
tai nghe chưa test nên chưa bt,0,0.08414454013109207
bên ngoài đẹp còn khuyết_điểm là ko vừa vs lỗ tai chật l ạ xin cảm_ơn shop,1,0.6886741518974304
cg đc giá đc tốt,1,0.988490104675293
cho điểm chắc cũng,0,0.1669146567583084
chất_lượng sản_phẩm ổn,1,0.9249867796897888
"săn sa le thành_viên mới cứ ngỡ là ăn trái đắng , ổn hơn mong_đợi , có_điều thu tiếng không tốt xíu nào , đeo vào là nói người bên kia đt nghe không được còn lại thì đều ok",0,0.29972586035728455
chất_lượng sản_phẩm tuyệt_vời,1,0.9929203391075134
tính_năng nổi_bật có led tai mèo,1,0.9628322720527649
mua loại pm hơi nhỏ_xíu có_thể chỉnh vừa_ý,1,0.7946919202804565
còn ai muốn thoải_mái hơn thì mua loại to nha,1,0.8828906416893005
"shop hỗ_trợ nhiệt_tình , nha",1,0.9916218519210815
chất_lượng sản_phẩm ok,1,0.9901641011238098
tính_năng nổi_bật ok,1,0.992742657661438
ok,1,0.9558489918708801
chất_lượng sản_phẩm ok,1,0.9901641011238098
"đẹp , tiếng hơi rè nhỏ hơn con p cũ của mi k , có một cái dây bị lòi ra nhưng ko ảnh_hưởng gì nên ko quan_tâm lắm",1,0.7286189794540405
sa le k ko thể đòi_hỏi thêm,0,0.07667805254459381
chất_lượng sản_phẩm tuyệt luôn,1,0.9929290413856506
tính_năng nổi_bật ba s s hay nhé,1,0.9928592443466187
"tại nghe hơi nhỏ , chất_lượng âm_thanh tuyệt_vời",1,0.9920156002044678
vì săn k nên ko đòi_hỏi gì thêm,1,0.49554115533828735
"xịn sò lắm nha shop , giáo nhanh nữ a , đóng_gói ưng lắm",1,0.9929511547088623
lần sau sẽ ủng_hộ tiếp,1,0.9894981384277344
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật nghe êm tai,1,0.9929216504096985
hàng đẹp nghe rất hay mình ko nghĩ là và giá tiền này mà_lại dc cái tai nghe hay ntn,1,0.9928905963897705
chất_lượng sản_phẩm tốt,1,0.9817430973052979
e ve r y thin g is pe re c t chỉ có_điều cái ụp tai hơi nhỏ nên k thoải_mái lắm còn âm_thanh với đèn thì ổn nha,1,0.9876777529716492
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật nghe ổn,1,0.9928594827651978
tai nghe ổn kh bị rè sạc nhanh có tặng kèm dây sạc nghe được tầm tiếng,0,0.23692184686660767
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật nó có đèn nhấp_nháy ở hai bên tôi rất thích,1,0.9926984906196594
chữ thôi,0,0.038677603006362915
tuyệt cmn vời,1,0.9925795197486877
chất_lượng sản_phẩm cx đc,0,0.2992720305919647
mua đc k nên cx vui kk,1,0.9185627698898315
mn nên mua thử,1,0.9596933126449585
chất_lượng sản_phẩm nhựa,0,0.09205561131238937
tính_năng nổi_bật bình_thường,0,0.24091267585754395
cầm như sắp gãy,0,0.02747075818479061
bẻ nhẹ cái là gãy,0,0.004948250483721495
nhưng vs giá tiền này thì ok,1,0.8254867792129517
chất_lượng sản_phẩm rất tốt,1,0.9924395084381104
tính_năng nổi_bật nghe tốt,1,0.9928900003433228
"shop p vô_cùng chất_lượng nha , giao hàng nhanh",1,0.9927761554718018
chất_lượng sản_phẩm tốt,1,0.9817430973052979
"oke nghe tốt và pin lâu nha , bị cái là hư đồ kéo tai nghe rộng ra bên",0,0.0881853997707367
chất_lượng sản_phẩm tuyệt_vời,1,0.9929203391075134
sản_phẩm rất ok đóng_gói rất kỉ nói_chung là xứng_đáng điểm,1,0.9929448962211609
tính_năng nổi_bật mua tai nghe không dây giao tai nghe có dây,1,0.9613873958587646
chất_lượng sản_phẩm tốt,1,0.9817430973052979
"tính_năng nổi_bật âm_thanh ổn_định , tai nghe đẹp , nên mua nha mng",1,0.992938756942749
"chất_lượng sản_phẩm s p ổn , gói sp chắc_chắn mặc_dù giao sai màu nhưng đẹp nên không sao",1,0.9886864423751831
chất_lượng sản_phẩm đẹp tốt,1,0.9927527904510498
tính_năng nổi_bật nghe đc còn rẻ,1,0.9929129481315613
mới kết_nối thì hơi lác,0,0.0490092858672142
tính_năng nổi_bật mở đèn sáng đẹp,1,0.9928305745124817
chất_lượng sản_phẩm tốt,1,0.9817430973052979
săn nên mua đ k à rẻ quá,1,0.9927847385406494
chất_lượng sản_phẩm oke,1,0.9773725867271423
tính_năng nổi_bật,1,0.9911184906959534
hàng ko bị trầy_xước nguyên_vẹn đẹp,1,0.9905932545661926
chất_lượng sản_phẩm oke la,1,0.9924006462097168
tính_năng nổi_bật tai thỏ xinh_xinh,1,0.9909262657165527
hàng oke so với tầm giá,1,0.6588735580444336
chất_lượng sản_phẩm chất_lượng cao,1,0.9921398758888245
tính_năng nổi_bật hàng tốt,1,0.9927945733070374
sản_phẩm mới,1,0.9680190086364746
chất_lượng sản_phẩm bình_thường,0,0.09367742389440536
cái này cũng bình_thường nhưng pin thì cx hơi nhanh hết,0,0.06995591521263123
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật ổn_định,1,0.9901149272918701
âm_thanh hơi nhỏ,0,0.022655406966805458
ok như mà âm_thanh chễ chơi liên_quân đc tuu nghĩ chơi ki đc đâu,1,0.9870924949645996
chất_lượng sản_phẩm quá tốt luôn,1,0.9928799271583557
đang để mua nhé rất êm tay,1,0.9926435351371765
tai nghe cực hay dùng rất tốt giá rẻ quá hời trải_nghiệm tuyệt_vời,1,0.9929025769233704
chất_lượng sản_phẩm on,0,0.21859315037727356
tính_năng nổi_bật am thanh tot,1,0.9929054975509644
ok nha mng,1,0.9257522821426392
chất_lượng sản_phẩm dùng rất ok nhưng chưa tắt đc led,1,0.6287496089935303
cũng hay,1,0.9779139161109924
chất_lượng sản_phẩm m s đau_đầu sài dc mà hết pin sạc ko vô pin,0,0.012834057211875916
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật k có,1,0.9579907059669495
rẻ và tốt_đẹp,1,0.9928427934646606
ổn nha nghe đc lắm luôn không ngờ với giá tiền này mà mua đc,1,0.9927626252174377
chất_lượng sản_phẩm tốt,1,0.9817430973052979
hàng chất_lượng,1,0.9918975830078125
giao hàng nhanh,1,0.9721769690513611
hàng bị hỏng vỡ nhưng vẫn nghe dc oki cảm_ơn shop nha,1,0.9756240844726562
nghe ổn,1,0.9783495664596558
hơi khó_chịu chút khi đeo,0,0.01286108698695898
để xài lâu_dài xem sao,1,0.9641210436820984
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật đèn sáng,1,0.9842641949653625
đẹp,1,0.9928285479545593
chất_lượng sản_phẩm cx đc,0,0.2992720305919647
tính_năng nổi_bật có đèn,1,0.9800994992256165
chất_lượng sản_phẩm quá tệ,0,0.0065733580850064754
tai nghe k đúng theo mẫu,0,0.014888915233314037
bên k nghe được và gẫy bên tai,0,0.005254646763205528
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật màu_sắc đẹp,1,0.9925161004066467
chất_lượng tốt nhưng anh ship giao hàng không tốt lắm,0,0.08537440747022629
chất_lượng sản_phẩm tuyệt,1,0.9929035305976868
tính_năng nổi_bật n ge nhạc,1,0.9928194880485535
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật tuyệt_vời,1,0.992916464805603
chất_lượng sản_phẩm đẹp,1,0.9921412467956543
tính_năng nổi_bật như mô_tả,1,0.9889734387397766
hàng sử_dụng rất tốt nha shop nghe rất được lâu nha,1,0.9929024577140808
rất chất_lượng,1,0.9927817583084106
shop cũng rất chu_đáo và nhiệt_tình,1,0.9916286468505859
chất_lượng sản_phẩm sản_phẩm ổn,1,0.9511113166809082
k nên ko đòi_hỏi nhiều,0,0.10230737179517746
chất_lượng sản_phẩm ok,1,0.9901641011238098
tính_năng nổi_bật k có,1,0.9579907059669495
"cx đc , với giá này k đòi_hỏi nhi ề u , nghe ok",1,0.9911506175994873
chất_lượng sản_phẩm bình_thường,0,0.09367742389440536
không vừa với tai,0,0.009932165965437889
chất_lượng nka mng vs giá k thì quá tuyệt_vời ln shop uy_tín l n ka a,1,0.9928687214851379
chất_lượng sản_phẩm,1,0.9809339642524719
tính_năng nổi_bật,1,0.9911184906959534
đèn mở k lên,0,0.05602299049496651
điểm luôn tại phát sáng nhiều màu nghe rất ổn sạc nhanh,1,0.9928979873657227
chất_lượng sản_phẩm k tốt,1,0.9706371426582336
tính_năng nổi_bật nghe chx đc p thì k nghệ đk nữa,1,0.9926772117614746
hàng chất_lượng rất giống trong hình mình rất thích món hàng này,1,0.9927316308021545
bảo đánh_giá trước đi rồi ship cho mà đợi hơn ngày vẫn chưa có dấu hiện giao,0,0.005457783117890358
"ko biết chất_lượng ra sao , yêu_cầu nói lại vs người giao hàng",0,0.0045069800689816475
tính_năng nổi_bật đẹp vãi ò sao là xứng_đáng nhe,1,0.9928616881370544
tay nghe sạc bốc khói bay mùi khét nóng hỏi lun ko sài đc,0,0.003639138536527753
tuyệt,1,0.9929080009460449
chất_lượng sản_phẩm cx ổn loa to còn pin k bt,0,0.08864060789346695
ship e r ổn nha đặt tên r anh vẫn giao đc tận nhà,1,0.9751233458518982
vân chuyển nhanh tốt,1,0.9669027924537659
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật ko bit,1,0.9851678609848022
đẹp mn nên mua xài tốt mua giá k ko đòi_hỏi gì nhiều shop dễ_thương ship bơ thân hiện tốt mn nên mua nha siêu cut e hột me,1,0.9929500818252563
sao,0,0.07450161874294281
rất vui khi được tái nghe ak đòn là điện dần đi đón đi địa,1,0.7513679265975952
đi d sks,0,0.10428056120872498
chất_lượng sản_phẩm dùng được,1,0.8285648822784424
"một bên to một bên nhỏ , với tầm tiền này thì vẫn ok",0,0.09055261313915253
chất_lượng sản_phẩm kém,0,0.0063982461579144
tính_năng nổi_bật ánh_sáng đẹp,1,0.9924232959747314
sản_phẩm giống hình nhưng bên tai gần như bị rới ra,0,0.17127716541290283
chất_lượng sản_phẩm đ ỉn k,1,0.8659946918487549
mua vs giá đ như là quá oke ròi nghe đỉnh thật_sự sao nhoa,1,0.9929520487785339
tai nghe tốt nha nhưng_mà nó bị sứt ra một bên rồi á nói_chung là cx tạm đc,0,0.134431391954422
chất_lượng sản_phẩm loa mở to rè,0,0.004242334049195051
chất_lượng sp tạm,0,0.09968661516904831
chất_lượng sản_phẩm đẹp rẻ k mong nhiều,1,0.9929296374320984
tính_năng nổi_bật tai mèo,1,0.9787594676017761
đẹp săn seo có k nên k mong_đợi nhiều k cứng_rắn shop tư_vấn nhiệt_tình đeo đau tai,1,0.992914080619812
chất_lượng sản_phẩm có hỏng mất bên tai,0,0.09507230669260025
tính_năng nổi_bật pin trâu,1,0.9874100089073181
sản_phẩm khá ổn tuy_nhiên vẫn có hỏng_hóc,0,0.4652482867240906
chất_lượng sản_phẩm quá đẹp luôn,1,0.9929230213165283
tính_năng nổi_bật đ p,1,0.9923843741416931
ae mua mà trải_nghiệm nhé,1,0.9929048418998718
chưa sử đụng nên chưa biết chất_lượng,0,0.13830861449241638
chất_lượng sản_phẩm cứ bị nhỏ nhỏ sao í,0,0.0067045679315924644
"tai nghe đẹp , giá rẻ nên de lay chút xí u , shipper thân_thiện , sao",1,0.9929458498954773
chất_lượng sản_phẩm ok i,1,0.9895965456962585
tính_năng nổi_bật nhạc nghe to rất là đã,1,0.9929425716400146
chất_lượng sản_phẩm tốt kéo_dài trời_ơi nó đẹp p,1,0.9928900003433228
tính_năng nổi_bật ko có day nề dễ kết_nối với máy_tính nữa,1,0.9913253784179688
chất_lượng sản_phẩm tốt,1,0.9817430973052979
sản_phẩm chất_lượng mọi người nên mua nha,1,0.9926804900169373
chất_lượng sản_phẩm tốt,1,0.9817430973052979
mình chưa bt cách xài nên ch biết nó như nào,0,0.04985005408525467
phần giao hàng gói kỹ ạ,1,0.9200728535652161
chất_lượng sản_phẩm sao,1,0.9903101325035095
tính_năng nổi_bật âm_thanh hay,1,0.9928501844406128
"sản_phẩm rất o k , cám_ơn shop",1,0.9927511215209961
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật ko,1,0.9871439337730408
tốt lắm á rất ổn mỗi_tội ko có giấy hướng_dẫn sử_dụng,1,0.9854912757873535
hàng tốt nhưng hơi bé chúc các anh ship cố_gắng trong công_việc và gặp nhiều may_mắn nhé đi đừng an_toàn,1,0.7416871786117554
chất_lượng sản_phẩm rất đẹp,1,0.9928814172744751
tính_năng nổi_bật nghe ổn,1,0.9928594827651978
hàng ok rất đẹp,1,0.9928542971611023
chất_lượng sản_phẩm rất tốt,1,0.9924395084381104
tính_năng nổi_bật ko có,1,0.9775981903076172
shop cho mik cái dây sạc dày quá,0,0.02401362918317318
chất_lượng sản_phẩm rất ok,1,0.9921097159385681
sài ok pin trâu và sạc nhanh,1,0.9920502305030823
dùng đc tầm tiếng thì tai nghe bị rè xong tịt luôn bên tai trái hàng k thì ko đòi_hỏi gì nhưng mn cân_nhắc khi mua,0,0.005443960893899202
bất_ngờ ch bà dà săn dc giá hời lắm nm nghe nó cứ s s á,1,0.9875405430793762
chất_lượng sản_phẩm tốt ko phải chê,1,0.9928441643714905
tính_năng nổi_bật nghe ổn,1,0.9928594827651978
chất_lượng sản_phẩm tuyệt_vời,1,0.9929203391075134
tôi rất là thích sản_phẩm này,1,0.992391049861908
ok hàng đẹp đóng_gói kỹ âm_thanh đầm nói v hung là ok,1,0.9929375052452087
"tai nghe đẹp , âm_thanh mượt , giao hàng ok",1,0.9927277565002441
nói_chung là sao,0,0.061230435967445374
"hàng xinh lắm nha tr , shop nhiệt_tình , sd pin khá ok , nghe rõ , ba s s đập đập luôn á",1,0.992961585521698
then kiu shop nha a,1,0.981676459312439
kết_nối với điện_thoại thì ok,1,0.7109651565551758
với lap top thì mình chưa kết_nối được,0,0.13861136138439178
con mình thích lắm,1,0.9924635887145996
vì nó đẹp nên mấy ngày đầu nó đeo suốt ngày,1,0.9557657837867737
điểm trừ là dây nối với máy_tính hơi ngắn,0,0.09654904901981354
nói_chung là ok,1,0.9100533723831177
"hàng đẹp , nghe rõ âm_thanh",1,0.9929341077804565
shop bán rất uy_tín,1,0.9851979613304138
sản_phẩm tốt mà thiếu_phụ kiện dây ack nên cho s,1,0.991018533706665
tai nghe đẹp,1,0.9916907548904419
nghe rõ_ràng,0,0.4077226221561432
rất đẹp,1,0.992908239364624
shop dóng gói cẩn_thận,1,0.984488844871521
nên mua nha mn,1,0.9907955527305603
đừng ham giá rẻ mn ơi,0,0.006024599075317383
hàng kém lắm,0,0.004364623222500086
thái_độ phục_vụ ko tốt,0,0.003700081491842866
đệm tai cứng đeo mới có tí đã đau tai,0,0.005011729430407286
nhìn lỏng_lẻo có_thể gãy bất_cứ lúc_nào,0,0.005071250256150961
hai,0,0.1378975510597229
tai nghe hay,1,0.9750148057937622
đẹp,1,0.9928285479545593
mỗi_tội thiếu dây ack cắm kết_nối máy_tính,0,0.07752731442451477
"tai nghe siêu xinh , chủ shop siêu đáng yêu và nhiệt_tình đấy ạa",1,0.9929527640342712
cut e quó chòi,0,0.004224491771310568
"dễ_thương lắm ạ , chất_lượng tuyệt_vời , hàng y mẫu",1,0.9929170608520508
tai nghe rất xinh nghe tốt mà t hong bít sạc có ô hong tại gấm sạc thấy nó hong lên_đèn,1,0.9926320314407349
"thay cung phát bt , nhung chất luong về sau bik bix co bền hay hok",1,0.8226991891860962
mình dùng khá ok,1,0.9833699464797974
"hàng siu u đẹp , nghe êm tai lắm",1,0.9929706454277039
nhưng để làm_sao tắt được đèn led,0,0.0669880136847496
hàng hoàn nên ko có ảnh,0,0.12182016670703888
"nma lúc nhận đc hàng mk thấy tai nghe chắc , đệm êm lắm , cả đèn sáng lung_linh nữa còn lại thì ko biết",1,0.9926602840423584
"riêng mk ưng_ý nhất khâu cs kh của shop á , shop rep tn quá nhanh luôn í chứ , nhiệt_tình , tận_tâm nữa",1,0.9929197430610657
"tặng shop s ủng_hộ , hê hê",1,0.9921290874481201
so với các shop khác thì shop này bán rẻ hơn rất nhiều mà chất_lượng thì cực_kì ưng,1,0.9927589893341064
ncl duyệt,0,0.10045866668224335
hang tot nhung đat hang cai co cai khong lam an khong uy tin,0,0.0039210752584040165
k s k s k s d k k đ k d k d k d k d k d k d k d m d m d m,0,0.050663597881793976
n n đ k d d,0,0.06330529600381851
d k d d m d,0,0.049186088144779205
k đ d m d m,0,0.045899782329797745
k d k d m d m d,0,0.04899444058537483
k d k d m d,0,0.05000525712966919
k d k d k d,0,0.051042020320892334
k do di d,0,0.04417841508984566
i di d đ m,0,0.05610043555498123
shop giao thiếu mình dây kết_nối nhưng thôi k sao vì chất_lượng tai nghe quá ok,1,0.9693775177001953
mỗi_tội hơi nặng_tai,0,0.09564630687236786
"sản_phẩm ok và dễ_thương mọi người nên mua , lớp diu",1,0.9928706288337708
"tai nghe êm lắm , đẹp , lúc đầu chưa quen nên hơi đau tí , hàng giao hơi lâu do mình đặt ngay tết mak hông sao khuyến_khích cho shop sao",1,0.9717303514480591
màu_sắc thì như cái lần trước mình mua ở shop khác mà mình tìm lại không được,0,0.004530617501586676
như mới mua tuần đã bị lỗi,0,0.003970838151872158
đèn không nháy nữa luôn,0,0.003950524143874645
cac s nút bị liệt không ấn được,0,0.006965391803532839
bị rè dù mở nhỏ hay to,0,0.004605640657246113
tai nghe đẹp lắm ạ,1,0.9929310083389282
quá xịn,1,0.9928870797157288
sản_phẩm rất đẹp ạ,1,0.9929184317588806
chất_lượng sản_phẩm tuyệt_vời,1,0.9929203391075134
"xinh lắm luôn , đáng đồng_tiền",1,0.9929088354110718
sử_dụng vài lần thì tai nghe có dấu_hiệu hư_hỏng,0,0.0035451860167086124
loa bị rè mặc_dù mở nhỏ,0,0.004081647377461195
hơi lỏng_lẻo,0,0.0769071951508522
mic hơi chán,0,0.006646313704550266
không biết có đổi trả được không,0,0.0856742113828659
shop liên_hệ mình nhé,1,0.8216520547866821
hàng đẹp giao hàng nhanh,1,0.9822490215301514
test thử hàng ok,1,0.8323126435279846
sẽ tiếp_tục ủng_hộ shop,1,0.986528754234314
đẹp va tốt sẽ ủng_hộ shop,1,0.992599368095398
"eo o , tai nghe nhìn cưng xỉu lên xỉu xuống luôn n",1,0.992918074131012
"đây là lần thứ mình mua của shop r á , nên không có gì phải bàn",1,0.9905264377593994
"mỗi lần nhận hàng đều hết_sức hài_lòng luôn , cảm_ơn shop nha a",1,0.9923250675201416
"tại nghe hơi nặng , hàng rất đẹp như miêu_tả",0,0.34632471203804016
kết_nối giữa hai tap hơi chậm,0,0.07810396701097488
mới nhận hàng test thấy rất ok,1,0.9897574186325073
siêu xinh luôn,1,0.992948055267334
"tai cứng , đeo vào rất đau tai",0,0.004140451550483704
bán hàng ko giao dây_cáp kết_nối với lap top,0,0.021189570426940918
làm_ăn rất tệ sao,0,0.007376716937869787
yep,0,0.2922283411026001
"tai nghe cực xịn , nghe êm tai mà nó đã gì đâu luôn vậy đó",1,0.9928881525993347
gói hàng như thế thì mới gọi là gói hàng chứ,0,0.02539684623479843
luv shop,1,0.9807612895965576
"chất_lượng sản_phẩm tốt , mẫu_mã đúng theo hình",1,0.987579882144928
cut e lắm ạ,1,0.9763128757476807
"hơi cũ chắc do để l â u , gói hàng kĩ_lưỡng",0,0.1187625601887703
hi_vọng xài đc lâu_dài,1,0.9101421236991882
chất_lượng kém,0,0.008511053398251534
không hài_lòng về cách phục_vụ và giải_đáp,0,0.00412811478599906
nghe được có bên thôi,0,0.054540105164051056
cực_kì hài_lòng,1,0.9928818941116333
mọi người nếu có ai đang muốn mua thì vô shop này nhê,1,0.6215502619743347
sản_phẩm y hình thanh chất_lượng tuyệt_vời,1,0.9929163455963135
"tai nghe xinh xẻ o , âm_thanh nghe rõ , cản thấy hài_lòng",1,0.9928842782974243
hàng shop rất ok luôn sử_dụng êm lắm,1,0.9926927089691162
sản_phẩm dùng ok shop giao hàng khá nhanh nhưng nghe hơi nhỏ_xíu,1,0.7892782688140869
tai nghe rất đẹp nhé mn,1,0.9929306507110596
"tai nghe pin siêu t râu , nghe ấm",1,0.9926234483718872
than k s shop nhiều,0,0.04567253217101097
hàng siêu oce nhưng ai cho em hoi t cái đèn có tắt đi được không ạ,1,0.967556357383728
rẻ mà ưng ae ạ,1,0.9929310083389282
"sản_phẩm cứng_cáp , cần thêm bản hướng_dẫn tiếng việt",1,0.9850013256072998
than k s shop,0,0.07360170781612396
hàng chất_lượng,1,0.9918975830078125
shop uy_tín,1,0.9879580736160278
sẽ ủng_hộ shop dài_dài,1,0.9910308122634888
rất tốt nhé các bạn,1,0.9922473430633545
chất_lượng sản_phẩm k so oe i eo e,0,0.08821086585521698
k k x k d k d,0,0.04867797717452049
ngon với giá tiền,1,0.9830848574638367
hình_ảnh chỉ mang tính_chất nhận xu,0,0.00414884602651
hàng đc mỗi_tội chụp tai hơi bé,0,0.12840725481510162
"ok lắm , mua thêm cái nữa",1,0.9906241297721863
rất ok mọi người cứ mua yên_tâm,1,0.9926807284355164
hàng hơi bị cũ,0,0.06059053912758827
"tai nghe xinh lắm nha , sẽ tiếp_tục ủng_hộ",1,0.9928377270698547
chất_lượng sản_phẩm tốt,1,0.9817430973052979
tính_năng nổi_bật rất tốt,1,0.9928888082504272
ship e r thân_thiện hàng chx khui như g hài_lòng,1,0.9924178123474121
không ship hàng lửa đào,0,0.005403520073741674
chất_lượng sản_phẩm tot,1,0.992497980594635
hàng tốt chất_lượng,1,0.9923938512802124
chất_lượng sản_phẩm tốt,1,0.9817430973052979
nghe tốt lắm ạ,1,0.9926139116287231
hầu_như là ko có chỗ tắt đèn cái tai mèo đó,1,0.4867343604564667
tốt nhưng giao về sai mà xanh thành hồng nha,0,0.010378877632319927
ổn nha ae mua đi về xog muốn đặt thêm ncc,1,0.9928417205810547
"đúng như quảng_cáo ạ rất đẹp , chất_lượng",1,0.9928696751594543
chất_lượng sản_phẩm sản_phẩm tốt,1,0.9887991547584534
sao,0,0.07450161874294281
tai nghe nghe tốt ko ầm kết_nối nhanh,1,0.9929042458534241
hàng chất_lượng nghe hây là giao lạ,0,0.05756068229675293
chất_lượng sản_phẩm rất đc nha shop,1,0.9925729036331177
chất_lượng sản_phẩm sản_phẩm uy_tín,1,0.9871397614479065
chất_lượng sản_phẩm tốt,1,0.9817430973052979
quá tuyệt,1,0.9928796887397766
"hàng sử_dụng tốt , giá_cả quá rẻ d",1,0.9928349256515503
tính_năng nổi_bật rất rẻ,1,0.9928600192070007
rất oki,1,0.9888463616371155
tốt nghe êm sao,1,0.9929075241088867
và chất_lượng,1,0.9916328191757202
săn đc còn k,1,0.8497111797332764
tai nghe xịn q u ã i,1,0.992713987827301
chất_lượng sản_phẩm rất tốt,1,0.9924395084381104
